"leaid","enr_tot_d","region_d","nschools_elig","epp_d_imp","nschools","enr_tot_imp_avg_d","sme_pct_frp_avg_d","strat_d","distance_d_y","lottery_d_start","lottery_d_end"
400758,578,4,1,4692.05322265625,1,578,0.21795442700386,"4",0.0985854044556618,26076,26076
400763,663,4,1,5813.6298828125,1,663,0.467571645975113,"6",0.263830840587616,34980,34980
400766,646,4,1,8894.333984375,1,645,0.798449635505676,"3",0.190471544861794,41891,41891
400774,271,4,1,7586.95654296875,1,271,0.483394831418991,"6",0.257309049367905,26860,26860
400775,998,4,1,5017.3408203125,1,998,0.223988443613052,"4",0.103253655135632,639,639
400776,315,4,1,7993.939453125,1,315,0.977777779102325,"1",0.159347206354141,31044,31044
400778,416,4,1,7115.54638671875,1,416,0.346153855323792,"4",0.114491909742355,3074,3074
400780,567,4,1,10924.6328125,1,567,0.779541432857513,"3",0.184476494789124,3778,3778
400781,693,4,1,7287.23388671875,3,693,0.61904764175415,"5",0.216441228985786,38589,38589
400782,78,4,1,6678.5712890625,1,78,0.095238097012043,"4",0.116622380912304,30985,30985
400786,337,4,1,6973.7607421875,1,337,0.854599416255951,"1",0.164214432239532,14904,14904
400787,252,4,1,9296.029296875,1,251,0.884462177753448,"1",0.157936573028564,19451,19451
400789,235,4,1,7876.595703125,1,234,0.696581184864044,"3",0.185149967670441,14617,14617
400790,3404,4,3,7406.724609375,8,604.666687011719,0.677828669548035,"3",0.188972562551498,30610,30612
400792,215,4,1,9814.6337890625,1,215,0.985365867614746,"1",0.159180417656899,40458,40458
400793,502,4,1,7561.873046875,1,502,0.67928284406662,"3",0.187544047832489,37419,37419
400796,209,4,1,8577.40625,1,209,0.751196146011353,"3",0.183397307991982,6867,6867
400797,792,4,2,6622.22216796875,2,396,0.830120146274567,"3",0.195312187075615,33937,33938
400798,568,4,1,6850.3291015625,1,568,0.88908451795578,"1",0.160555422306061,16579,16579
400799,141,4,1,9184.712890625,1,140,0.400000005960464,"6",0.268558293581009,18634,18634
400800,3267,4,3,6613.36767578125,4,581.666687011719,0.146784126758575,"4",0.105397947132587,6667,6669
400803,799,4,1,7623.0068359375,2,383,0.4073106944561,"6",0.267394840717316,23250,23250
400805,817,4,1,6256.25634765625,2,609,0.0492610819637775,"4",0.120045594871044,23273,23273
400815,112,4,1,9539.130859375,1,112,0.946428596973419,"1",0.154990985989571,20670,20670
400817,66,4,1,9194.0302734375,1,66,0.939393937587738,"1",0.15487402677536,23463,23463
400819,814,4,1,7334.1708984375,1,814,0.207415238022804,"4",0.098172627389431,16767,16767
400822,239,4,1,7690.69091796875,1,239,0.535564839839935,"5",0.20824833214283,36025,36025
400824,761,4,1,5680.0595703125,1,761,0.478318005800247,"6",0.26344296336174,14552,14552
400827,196,4,1,6717.79150390625,2,128,0.0263157896697521,"4",0.125918850302696,37598,37598
400831,822,4,1,7090.625,1,822,0.207057982683182,"4",0.0986051931977272,28720,28720
400832,534,4,1,7109.05712890625,1,534,0.219919353723526,"4",0.0954344347119331,36761,36761
400833,719,4,1,8119.1806640625,1,718,0.211702361702919,"4",0.0956268236041069,4516,4516
400834,535,4,1,7251.8798828125,1,535,0.219874694943428,"4",0.095261350274086,25752,25752
400840,248,4,1,10441.40625,1,248,0.806451618671417,"3",0.1885936409235,35976,35976
400841,898,4,1,7955.5556640625,1,898,0.203664004802704,"4",0.0987813770771027,15381,15381
400842,1239,4,1,5443.9140625,1,1239,0.25457438826561,"4",0.109510265290737,9299,9299
400844,128,4,1,7979.7978515625,1,128,0.525252521038055,"5",0.210476100444794,21854,21854
400845,380,4,1,7373.04052734375,1,380,0.336842119693756,"4",0.113203793764114,6671,6671
400847,1328,4,1,5087.6923828125,1,1328,0.47615385055542,"6",0.27016693353653,24035,24035
400848,71,4,1,8607.6923828125,1,71,0.196721315383911,"4",0.0998078584671021,39926,39926
400849,211,4,1,7865.20361328125,1,211,0.71563982963562,"3",0.182671889662743,33680,33680
400850,587,4,1,5747.89892578125,1,587,0.21755251288414,"4",0.0973116904497147,8224,8224
400852,241,4,1,8062.27099609375,1,241,0.477178424596787,"6",0.257909595966339,6068,6068
400855,1262,4,1,5733.89111328125,1,1262,0.128033474087715,"4",0.115982376039028,10289,10289
400861,437,4,1,8292.3828125,1,437,0.224251136183739,"4",0.0954106077551842,22090,22090
400863,698,4,1,6176.470703125,1,698,0.757879674434662,"3",0.188569977879524,39760,39760
400864,531,4,1,6655.76904296875,1,531,0.478342741727829,"6",0.259927332401276,34205,34205
400866,555,4,1,7821.22900390625,1,555,0.218981549143791,"4",0.094629667699337,9638,9638
400867,301,4,1,6508.9287109375,1,301,0.230324566364288,"4",0.0998478904366493,11184,11184
400868,159,4,1,8173.9130859375,1,159,0.601449251174927,"5",0.212969377636909,3776,3776
400871,1220,4,1,5446.6953125,1,1218,0.482942432165146,"6",0.267650634050369,12186,12186
400873,835,4,1,7958.904296875,1,835,0.206477433443069,"4",0.0977440029382706,10423,10423
400875,613,4,1,7351.111328125,1,612,0.738562107086182,"3",0.183495059609413,14558,14558
400876,168,4,1,8625,1,168,0.720238089561462,"3",0.181505724787712,8457,8457
400879,166,4,1,8016.3935546875,1,166,0.23635333776474,"4",0.100196644663811,882,882
400881,730,4,1,6182.95458984375,1,730,0.211166471242905,"4",0.0982194840908051,13618,13618
400885,358,4,1,8077.16064453125,1,358,0.385474860668182,"6",0.269819229841232,30136,30136
400886,529,4,1,7744.18603515625,1,529,0.220142647624016,"4",0.0946303308010101,38556,38556
400887,488,4,2,9711.296875,3,243.5,0.900213360786438,"1",0.155247718095779,3684,3685
400888,537,4,1,7212.00732421875,1,537,0.219785392284393,"4",0.095317967236042,39517,39517
400891,1475,4,2,6295.04931640625,2,737.5,0.918594241142273,"1",0.158725365996361,27311,27312
400892,1153,4,1,5343.24560546875,1,1153,0.481733232736588,"6",0.267300009727478,73,73
400893,151,4,1,8673.2021484375,1,151,0.973509907722473,"1",0.159540429711342,1211,1211
400894,176,4,1,9151.2197265625,1,172,0.57558137178421,"5",0.207934394478798,42690,42690
400895,535,4,1,6738.7216796875,1,535,0.958878517150879,"1",0.158764064311981,12801,12801
400898,829,4,1,7250,1,829,0.206745371222496,"4",0.0985227897763252,5451,5451
400899,1050,4,1,5435.5400390625,1,1050,0.195121943950653,"4",0.104643061757088,13878,13878
400903,808,4,1,7152.4775390625,1,808,0.207683190703392,"4",0.0982990488409996,6047,6047
400904,1146,4,1,6346.71533203125,1,1146,0.499087601900101,"6",0.263751208782196,5097,5097
400905,770,4,1,6322.41162109375,1,770,0.209380179643631,"4",0.0987029373645782,8317,8317
400910,267,4,1,10757.322265625,3,121,0.793388426303864,"3",0.18760921061039,5193,5193
400912,201,4,1,7922.68017578125,1,201,0.915422856807709,"1",0.155714020133018,19979,19979
400913,192,4,1,30357.615234375,2,107,0.785714268684387,"3",0.210226491093636,33613,33613
400914,80,4,1,8000,1,80,0.809523820877075,"3",0.193736985325813,25994,25994
400916,381,4,1,7752.68798828125,2,380,0.945945918560028,"1",0.154446959495544,32553,32553
400918,72,4,1,6333.33349609375,1,72,0.24055115878582,"4",0.103820882737637,11144,11144
400921,834,4,1,6035.533203125,1,834,0.206522092223167,"4",0.100107550621033,13333,13333
400922,442,4,1,7157.57568359375,1,442,0.557575762271881,"5",0.205304741859436,40496,40496
400925,697,4,1,8295.4990234375,1,697,0.212640181183815,"4",0.0950642377138138,38136,38136
400927,1223,4,1,5601.6484375,1,1223,0.247252747416496,"4",0.108108803629875,11347,11347
400929,512,4,1,8362.1494140625,1,512,0.52734375,"5",0.207440465688705,12754,12754
400930,518,4,1,7666.66650390625,1,518,0.220633879303932,"4",0.0948564186692238,17590,17590
400933,1915,4,1,5329.1328125,1,1915,0.223869532346725,"4",0.112039975821972,42040,42040
400934,300,4,1,8003.15478515625,1,300,0.910000026226044,"1",0.155397072434425,28670,28670
400936,497,4,1,8328.7978515625,1,497,0.221571683883667,"4",0.0943815186619759,4270,4270
400938,136,4,1,9481.818359375,1,136,0.948529422283173,"1",0.15512153506279,5862,5862
400940,1132,4,1,6509.40185546875,1,1132,0.848939955234528,"1",0.172363966703415,6511,6511
400942,348,4,1,8613.4970703125,1,348,0.928160905838013,"1",0.151566430926323,10332,10332
400943,667,4,1,5689.3037109375,1,667,0.21397989988327,"4",0.0977970883250237,24011,24011
400944,3139,4,6,5433.40185546875,6,523.166687011719,0.220403149724007,"4",0.0975350812077522,6061,6066
400948,1202,4,1,5782.33447265625,1,1202,0.389064133167267,"6",0.280486166477203,11811,11811
400949,356,4,1,8863.4365234375,1,356,0.227868407964706,"4",0.0960324332118034,18812,18812
400951,652,4,1,11207.546875,1,652,0.254716992378235,"4",0.0986608639359474,40148,40148
400952,206,4,1,10826.6669921875,1,206,0.776699006557465,"3",0.184287428855896,34658,34658
400953,664,4,1,7953.02001953125,1,664,0.527619063854218,"5",0.209430545568466,18723,18723
400954,819,4,1,7614.86474609375,1,817,0.385135143995285,"6",0.274921894073486,17095,17095
400959,1227,4,1,8655.1259765625,1,1227,0.48976919054985,"6",0.262795507907867,30715,30715
400960,5717,4,6,7439.978515625,9,743.666687011719,0.607202410697937,"5",0.215067774057388,42577,42582
400962,654,4,1,8552.0234375,1,654,0.366892665624619,"4",0.115847624838352,5975,5975
400964,405,4,1,9129.84375,1,405,0.958024680614471,"1",0.154380634427071,29620,29620
400967,740,4,1,8398.8173828125,1,740,0.210719898343086,"4",0.0956416130065918,2534,2534
400968,304,4,1,9112.7666015625,1,304,0.9375,"1",0.152319058775902,30687,30687
400978,182,4,1,8650.994140625,1,182,0.45604395866394,"6",0.260791540145874,38696,38696
401000,465,4,1,12956.072265625,2,231,0.415584415197372,"6",0.264181762933731,22152,22152
401050,2341,4,3,9095.0244140625,5,543.666687011719,0.918364703655243,"1",0.153351157903671,16381,16383
401080,328,4,1,8486.6181640625,1,323,0.65634673833847,"3",0.189251065254211,4533,4533
401180,697,4,1,12463.4970703125,4,254,0.736220479011536,"3",0.179541006684303,703,703
401260,95,4,1,14299.0654296875,1,95,0.526315808296204,"6",0.259409308433533,39875,39875
401380,5492,4,7,7282.0673828125,7,783.285705566406,0.675891518592834,"3",0.191193461418152,11428,11434
401460,5589,4,6,7990.89111328125,10,460.5,0.504927635192871,"6",0.255681723356247,22083,22088
401500,2692,4,1,7698.7294921875,6,489,0.918200433254242,"1",0.154554560780525,18502,18502
401600,1576,4,1,8274.916015625,5,626,0.707667708396912,"3",0.183849334716797,3735,3735
401650,135,4,1,11200,1,135,0.933333337306976,"1",0.150834634900093,34372,34372
401680,16034,4,16,7547.06787109375,23,723.9375,0.871161460876465,"1",0.163816347718239,19634,19649
401710,6831,4,9,7013.73681640625,13,465.111114501953,0.772243320941925,"3",0.187252163887024,30821,30829
401760,5427,4,4,7098.16796875,8,522.5,0.122611418366432,"4",0.107738435268402,20100,20103
401810,142,4,1,29066.666015625,3,142,0.97183096408844,"1",0.177075266838074,37953,37953
401870,45968,4,29,7263.65625,45,744.137939453125,0.298910111188889,"4",0.108633287250996,41225,41253
401940,3485,4,5,13227.974609375,8,422.799987792969,0.798647582530975,"3",0.188345327973366,5135,5139
402130,85,4,1,17103.44921875,1,85,0.388235300779343,"2",0.285858899354935,15054,15054
402190,167,4,1,14403.43359375,1,167,0.874251484870911,"1",0.160548150539398,2501,2501
402220,95,4,1,15024.390625,1,95,0.65263158082962,"3",0.193857043981552,20667,20667
402250,598,4,1,8560.0517578125,1,598,0.307692319154739,"4",0.106819324195385,29699,29699
402320,2271,4,2,9120.8212890625,7,546,0.788604021072388,"3",0.187792718410492,15090,15091
402370,2113,4,4,7951.36181640625,8,465,0.604306757450104,"5",0.211228862404823,24470,24473
402400,6323,4,9,6559.4970703125,13,529.333312988281,0.659367918968201,"3",0.19190326333046,10650,10658
402430,5940,4,9,8296.6767578125,10,656,0.893788635730743,"1",0.158975556492805,2965,2973
402530,4230,4,5,7346.10107421875,10,329.399993896484,0.840752184391022,"1",0.165808036923409,10414,10418
402600,368,4,1,10047.619140625,3,253,0.616600811481476,"5",0.211873427033424,32271,32271
402690,24383,4,19,7115.41943359375,24,833.105285644531,0.531885504722595,"5",0.211552068591118,11983,12001
402740,220,4,1,22089.109375,2,126,0.610619485378265,"5",0.226073786616325,478,478
402760,107,4,1,10330.357421875,1,107,0.831775724887848,"3",0.193761721253395,39299,39299
402860,9655,4,10,8525.1591796875,22,441.600006103516,0.474338442087173,"6",0.257290333509445,24667,24676
402920,9233,4,9,6992.2119140625,14,681.111083984375,0.605281174182892,"5",0.214720517396927,25551,25559
403010,5650,4,6,7717.81982421875,11,459.666656494141,0.730496883392334,"3",0.180362612009048,37396,37401
403060,4555,4,5,7855.63916015625,7,585.200012207031,0.83858335018158,"1",0.166698276996613,28353,28357
403080,210,4,1,10622.1201171875,3,124,0.725806474685669,"3",0.178679957985878,41342,41342
403150,901,4,3,11131.2568359375,3,300.333343505859,0.330685764551163,"4",0.110427774488926,37888,37890
403200,628,4,2,14174.267578125,4,182.5,0.788682579994202,"3",0.189868956804276,11190,11191
403240,5274,4,6,7331.16650390625,9,614.833312988281,0.92312103509903,"1",0.155567392706871,18307,18312
403310,455,4,1,12639.3857421875,2,263,0.74524712562561,"3",0.180957987904549,29000,29000
403400,34335,4,27,7312.0654296875,42,630.925903320313,0.298561990261078,"4",0.10738917440176,6612,6638
403420,12203,4,13,7262.8828125,17,728.615356445313,0.881131887435913,"1",0.162790521979332,6339,6351
403500,1704,4,1,7894.57275390625,3,772,0.559585511684418,"5",0.207986772060394,22193,22193
403550,282,4,1,16131.6728515625,2,204,0.563725471496582,"5",0.211221396923065,34113,34113
403730,294,4,1,14052.2392578125,2,212,0.825471699237823,"3",0.194677948951721,13348,13348
403780,12518,4,9,6259.24365234375,15,748.777770996094,0.199821963906288,"4",0.0999338924884796,18589,18597
403820,1963,4,1,10603.29296875,5,396,0.896464645862579,"1",0.153151333332062,33206,33206
403860,692,4,2,10012.37109375,6,219,0.826902151107788,"3",0.19233663380146,37386,37387
403870,5575,4,6,7220.2666015625,11,527.166687011719,0.570245862007141,"5",0.207890629768372,15794,15799
403900,105,4,1,22635.294921875,1,105,0.876190483570099,"1",0.171078398823738,8829,8829
403960,6542,4,8,8653.5791015625,12,603.375,0.882502436637878,"1",0.159618899226189,32646,32653
403990,4579,4,5,6890.34912109375,7,500.200012207031,0.418655693531036,"6",0.267855137586594,29802,29806
404010,451,4,1,12743.58984375,3,228,0.456140339374542,"6",0.258155196905136,31794,31794
404170,79,4,1,13813.953125,1,78,0.756410241127014,"3",0.185859963297844,12338,12338
404230,17120,4,18,7502.71240234375,25,588.555541992188,0.296612173318863,"4",0.106450140476227,26534,26551
404280,5447,4,6,6529.2705078125,10,473,0.506155788898468,"6",0.257791012525558,21193,21198
404290,7354,4,8,7071.4921875,8,917,0.679256141185761,"3",0.192313298583031,8580,8587
404320,3598,4,6,6618.4560546875,6,597.666687011719,0.438363075256348,"6",0.266352921724319,35941,35946
404380,11569,4,10,6406.67138671875,18,779.099975585938,0.313701331615448,"4",0.112157084047794,29289,29298
404410,379,4,1,9806.0107421875,2,201,0.756218910217285,"3",0.182674750685692,35974,35974
404440,6056,4,7,7479.99267578125,8,863.285705566406,0.798873126506805,"3",0.194469541311264,13285,13291
404500,6009,4,1,7179.94482421875,8,821,0.14859926700592,"4",0.106835894286633,6593,6593
404530,121,4,1,16911.765625,1,121,0.528925597667694,"6",0.262754499912262,28807,28807
404570,642,4,1,10188.70703125,5,281,0.754448413848877,"3",0.181146621704102,5624,5624
404630,12293,4,13,7688.4765625,20,489.538452148438,0.423963278532028,"6",0.266002476215363,17656,17668
404720,7105,4,6,7079.49853515625,11,529.666687011719,0.55502986907959,"5",0.205916151404381,1267,1272
404820,517,4,1,10680,3,357,0.876750707626343,"1",0.156263500452042,24485,24485
404860,124,4,1,13298.7802734375,1,124,0.959677398204803,"1",0.156008511781693,18753,18753
404970,63124,4,57,8081.01708984375,85,597.614013671875,0.598670125007629,"5",0.211592093110085,31444,31500
405190,1074,4,2,8778.3740234375,3,359.5,0.710945248603821,"3",0.180724501609802,12170,12171
405220,155,4,1,9318.181640625,1,155,0.845161318778992,"1",0.164485573768616,18030,18030
405340,111,4,1,12533.7841796875,1,111,0.666666686534882,"3",0.18860986828804,850,850
405400,1669,4,4,10319.2138671875,4,415.5,0.853074789047241,"1",0.159879148006439,8987,8990
405430,306,4,1,7758.7822265625,1,306,0.888888895511627,"1",0.158655196428299,6836,6836
405460,809,4,2,8658.283203125,3,404,0.556044697761536,"5",0.20342855155468,841,842
405530,5692,4,6,7132.5068359375,11,404.833343505859,0.842007756233215,"1",0.165296450257301,39243,39248
405670,2870,4,1,8150.306640625,6,471,0.736730337142944,"3",0.180831521749496,10695,10695
405760,72,4,1,19759.494140625,1,72,0.708333313465118,"3",0.19198927283287,37919,37919
405820,2717,4,2,9045.861328125,5,619,0.688627362251282,"3",0.185545295476913,4257,4258
405850,436,4,1,9237.0205078125,1,429,0.727272748947144,"3",0.17788402736187,21918,21918
405880,918,4,2,7134.146484375,3,436,0.4867003262043,"6",0.257189452648163,27672,27673
405930,31105,4,28,7832.60498046875,48,500.214294433594,0.314859122037888,"4",0.108290061354637,31296,31323
405980,1934,4,1,9268.41796875,6,224,0.924107134342194,"1",0.152577742934227,8165,8165
406000,99,4,1,16805.1953125,1,99,0.0823529437184334,"4",0.121719315648079,16554,16554
406120,159,4,1,10500,2,159,0.867924511432648,"1",0.159731239080429,30615,30615
406150,106,4,1,14031.25,1,106,0.622641503810883,"5",0.218020975589752,13757,13757
406210,9435,4,12,7103.8505859375,14,784.25,0.65676486492157,"3",0.194156035780907,21120,21131
406250,37691,4,32,7392.2119140625,43,741.78125,0.460983872413635,"6",0.26360809803009,24545,24576
406300,6540,4,13,10774.83984375,16,491.076934814453,0.801510512828827,"3",0.187039479613304,31683,31695
406360,183,4,1,8684.4921875,1,182,0.862637341022491,"1",0.162502557039261,14219,14219
406440,912,4,1,6805.11572265625,4,461,0.45770063996315,"6",0.261989921331406,35530,35530
406510,131,4,1,23335.71484375,1,131,0.572519063949585,"5",0.222123295068741,32474,32474
406580,2034,4,1,8043.5625,4,1012,0.538537561893463,"5",0.211245983839035,23363,23363
406630,107,4,1,8184.615234375,1,107,0.47663551568985,"6",0.259178549051285,14426,14426
406730,4033,4,4,8507.56640625,9,444.25,0.362511992454529,"6",0.273313879966736,13931,13934
406740,719,4,1,15471.9423828125,3,317,0.87697160243988,"1",0.159978583455086,26308,26308
406780,183,4,2,10210.5263671875,2,91.5,0.854427695274353,"1",0.162693962454796,19474,19475
406810,7790,4,6,7381.986328125,11,658.833312988281,0.223621934652328,"4",0.0968765914440155,28535,28540
